category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
9425912011,Pole Saw Parts & Accessories,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pole Saw Parts & Accessories",3,True,48,never_scanned,,0,100,0,2026-08-24T11:44:04,success,
9001150011,Replacement Engines,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Replacement Engines",3,True,48,never_scanned,,0,100,3,2026-08-24T11:44:05,success,
3564002011,Two-Stroke Engine Oil,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Two-Stroke Engine Oil",3,True,48,never_scanned,,0,100,2,2026-08-24T11:44:07,success,
553938,Hedge Trimmers,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Trimmers & Accessories > Hedge Trimmers",3,True,48,never_scanned,,0,100,19,2026-08-24T11:44:09,success,
6871439011,Bathroom Storage & Mirrors,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Storage & Mirrors,3,True,48,never_scanned,,0,100,0,2026-08-24T12:12:25,success,
165113011,Bike Racks & Stands,Tools & Home Improvement > Storage & Home Organization > Garage Storage > Bike Racks & Stands,3,True,48,never_scanned,,0,100,25,2026-08-24T12:12:34,success,
2423298011,Ceiling Mounted Storage Racks,Tools & Home Improvement > Storage & Home Organization > Garage Storage > Ceiling Mounted Storage Racks,3,True,48,never_scanned,,0,100,1,2026-08-24T12:12:40,success,
167334011,Mounted Storage Systems,Tools & Home Improvement > Storage & Home Organization > Garage Storage > Mounted Storage Systems,3,True,48,never_scanned,,0,100,5,2026-08-24T12:12:42,success,
303685011,Rack Accessories,Tools & Home Improvement > Storage & Home Organization > Garage Storage > Rack Accessories,3,True,48,never_scanned,,0,100,7,2026-08-24T12:30:53,success,
165116011,Ski Storage Racks,Tools & Home Improvement > Storage & Home Organization > Garage Storage > Ski Storage Racks,3,True,48,never_scanned,,0,100,2,2026-08-24T12:30:58,success,
165115011,Storage Racks,Tools & Home Improvement > Storage & Home Organization > Garage Storage > Storage Racks,3,True,48,never_scanned,,0,100,34,2026-08-24T12:31:02,success,
13400741,Utility Shelves,Tools & Home Improvement > Storage & Home Organization > Garage Storage > Utility Shelves,3,True,48,never_scanned,,0,100,9,2026-08-24T12:31:05,success,
15782421,Bucket Organizers,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Bucket Organizers,3,True,48,never_scanned,,0,100,11,2026-08-24T12:31:08,success,
322566011,Tool Aprons,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Aprons,3,True,48,never_scanned,,0,100,18,2026-08-24T12:47:51,success,
553578,Tool Bags,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Bags,3,True,48,never_scanned,,0,100,20,2026-08-24T12:47:54,success,
553580,Tool Belts,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Belts,3,True,48,never_scanned,,0,100,36,2026-08-24T12:47:58,success,
13400721,Tool Boxes,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Boxes,3,True,48,never_scanned,,0,100,33,2026-08-24T12:48:02,success,
10140456011,Tool Chests & Cabinets,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Chests & Cabinets,3,True,48,never_scanned,,0,100,11,2026-08-24T12:48:06,success,
