category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
13218271,Martini Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Martini Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:48,failed,Sorftime API business error 694: Insufficient request quota
13218301,Mint Julep Cups,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Mint Julep Cups,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:48,failed,Sorftime API business error 694: Insufficient request quota
15645210011,Moscow Mule Mugs,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Moscow Mule Mugs,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:48,failed,Sorftime API business error 694: Insufficient request quota
13218031,Cordial Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Liqueur & Spirits Glasses > Cordial Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:49,failed,Sorftime API business error 694: Insufficient request quota
13218331,Old Fashioned Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Liqueur & Spirits Glasses > Old Fashioned Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:49,failed,Sorftime API business error 694: Insufficient request quota
13218391,Shot Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Liqueur & Spirits Glasses > Shot Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:49,failed,Sorftime API business error 694: Insufficient request quota
13218421,Snifters,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Liqueur & Spirits Glasses > Snifters,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:49,failed,Sorftime API business error 694: Insufficient request quota
19290350011,Boning Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Boning Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:50,failed,Sorftime API business error 694: Insufficient request quota
720777011,Bread Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Bread Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:50,failed,Sorftime API business error 694: Insufficient request quota
3737381,Cake Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Cake Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:50,failed,Sorftime API business error 694: Insufficient request quota
409656,Carving Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Carving Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:50,failed,Sorftime API business error 694: Insufficient request quota
409660,Carving Sets,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Carving Sets",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:51,failed,Sorftime API business error 694: Insufficient request quota
289857,Chef‘s Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Chef‘s Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:51,failed,Sorftime API business error 694: Insufficient request quota
3737391,Electric Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Electric Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:51,failed,Sorftime API business error 694: Insufficient request quota
19290351011,Fillet Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Fillet Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:51,failed,Sorftime API business error 694: Insufficient request quota
13875921,Fruit Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Fruit Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:52,failed,Sorftime API business error 694: Insufficient request quota
13875961,Garnishing Knives,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Garnishing Knives",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:52,failed,Sorftime API business error 694: Insufficient request quota
409670,Knife Block Sets,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Knife Block Sets",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:52,failed,Sorftime API business error 694: Insufficient request quota
13840851,Knife Blocks,"Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Cookware, Bakeware & Tools > Kitchen Knives & Accessories > Knife Blocks",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:53,failed,Sorftime API business error 694: Insufficient request quota
